Zpid,event,time,date,price,pricePerSquareFoot,priceChangeRate,source,buyerAgent,sellerAgent,showCountyLink,postingIsRental,attributeSource
24869311,Listed for sale,1632441600000,2021-09-24,419000.0,543.0,0.0,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968544', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24860437,Listed for sale,1632441600000,2021-09-24,1295000.0,418.0,0.0,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968546', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24860197,Listed for sale,1632441600000,2021-09-24,1798000.0,566.0,1.6095791001451378,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968526', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24860197,Listing removed,1376697600000,2013-08-17,689000.0,217.0,0.0,--,,,False,False,"{'infoString1': None, 'infoString2': None, 'infoString3': None}"
24860197,Listed for sale,1376524800000,2013-08-15,689000.0,217.0,0.053516819571865444,--,,,False,False,"{'infoString1': None, 'infoString2': None, 'infoString3': None}"
24860197,Sold,1034294400000,2002-10-11,654000.0,206.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24863829,Listed for sale,1632441600000,2021-09-24,899000.0,664.0,0.0,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968496', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24856314,Listed for sale,1632441600000,2021-09-24,1150000.0,653.0,0.4762516046213094,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968396', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24856314,Sold,1187049600000,2007-08-14,779000.0,443.0,0.6297071129707112,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24856314,Sold,1031875200000,2002-09-13,478000.0,272.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24856855,Listed for sale,1632441600000,2021-09-24,1495000.0,733.0,2.397727272727273,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968369', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24856855,Sold,1025222400000,2002-06-28,440000.0,216.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24858539,Listed for sale,1632355200000,2021-09-23,1295000.0,631.0,0.0,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968341', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24864779,Listed for sale,1632355200000,2021-09-23,949000.0,642.0,0.11647058823529412,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968322', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24864779,Sold,1474934400000,2016-09-27,850000.0,575.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24870136,Listed for sale,1632355200000,2021-09-23,1595000.0,680.0,0.3020408163265306,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968188', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24870136,Sold,1555891200000,2019-04-22,1225000.0,523.0,-0.05696689761354888,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24870136,Pending sale,1553904000000,2019-03-30,1299000.0,554.0,0.0,Alliance Bay Realty,,,False,False,"{'infoString1': None, 'infoString2': 'Alliance Bay Realty', 'infoString3': None}"
24870136,Listed for sale,1552694400000,2019-03-16,1299000.0,554.0,0.45139664804469276,Alliance Bay Realty,,,False,False,"{'infoString1': None, 'infoString2': 'Alliance Bay Realty', 'infoString3': None}"
24870136,Sold,1162166400000,2006-10-30,895000.0,382.0,0.0,Public Record,"{'photo': {'url': 'https://photos.zillowstatic.com/h_e/ISz3tgmc80wg3l1000000000.jpg'}, 'profileUrl': '/profile/HAlexRodriguez/', 'name': 'Alex Rodriguez'}",,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24856867,Listed for sale,1632355200000,2021-09-23,1195000.0,551.0,0.0,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968274', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24856612,Listed for sale,1632355200000,2021-09-23,1195000.0,680.0,0.45554202192448234,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968246', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24856612,Sold,1183075200000,2007-06-29,821000.0,467.0,0.42782608695652175,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24856612,Sold,1067212800000,2003-10-27,575000.0,327.0,1.59009009009009,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24856612,Sold,858211200000,1997-03-13,222000.0,126.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24872381,Listed for sale,1632355200000,2021-09-23,895000.0,747.0,0.33383010432190763,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968243', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24872381,Sold,1416960000000,2014-11-26,671000.0,560.0,0.12773109243697478,Public Record,,"{'photo': {'url': 'https://photos.zillowstatic.com/h_e/IS6m0lj56c3txa0000000000.jpg'}, 'profileUrl': '/profile/KateMcCaffrey/', 'name': 'Kate McCaffrey'}",False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24872381,Listing removed,1415232000000,2014-11-06,595000.0,497.0,0.0,Pacific Union,,,False,False,"{'infoString1': None, 'infoString2': 'Pacific Union', 'infoString3': None}"
24872381,Listed for sale,1414108800000,2014-10-24,595000.0,497.0,-0.008333333333333333,Pacific Union,,,False,False,"{'infoString1': None, 'infoString2': 'Pacific Union', 'infoString3': None}"
24872381,Sold,1099872000000,2004-11-08,600000.0,501.0,0.4354066985645933,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24872381,Sold,1024617600000,2002-06-21,418000.0,349.0,0.7563025210084033,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24872381,Sold,871603200000,1997-08-15,238000.0,199.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24860931,Listed for sale,1632355200000,2021-09-23,1195000.0,838.0,-0.004166666666666667,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968221', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24860931,Sold,1576627200000,2019-12-18,1200000.0,842.0,0.20603015075376885,bridgeMLS/CCAR/Bay East AOR,"{'photo': {'url': 'https://photos.zillowstatic.com/h_e/ISxvecb35a7pur0000000000.jpg'}, 'profileUrl': '/profile/Elan-Chertock/', 'name': 'Elan Chertock'}","{'photo': {'url': 'https://photos.zillowstatic.com/h_e/IS6m0lj56c3txa0000000000.jpg'}, 'profileUrl': '/profile/KateMcCaffrey/', 'name': 'Kate McCaffrey'}",False,False,"{'infoString1': '40887601', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24860931,Pending sale,1573603200000,2019-11-13,995000.0,698.0,0.0,Compass,,,False,False,"{'infoString1': None, 'infoString2': 'Compass', 'infoString3': None}"
24860931,Listed for sale,1572480000000,2019-10-31,995000.0,698.0,0.23449131513647642,Compass,,,False,False,"{'infoString1': None, 'infoString2': 'Compass', 'infoString3': None}"
24860931,Sold,1403136000000,2014-06-19,806000.0,565.0,0.1872355970351516,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24860931,Listing removed,1325030400000,2011-12-28,3200.0,,0.0,"OMM Inc., Mason Management",,,False,True,"{'infoString1': None, 'infoString2': 'OMM Inc., Mason Management', 'infoString3': None}"
24860931,Listed for rent,1322524800000,2011-11-29,3200.0,,0.0,"OMM Inc., Mason Management",,,False,True,"{'infoString1': None, 'infoString2': 'OMM Inc., Mason Management', 'infoString3': None}"
24860931,Listing removed,1318982400000,2011-10-19,678888.0,476.0,0.0,Preferred Properties of California,,,False,False,"{'infoString1': None, 'infoString2': 'Preferred Properties of California', 'infoString3': None}"
24860931,Price change,1313366400000,2011-08-15,678888.0,476.0,-0.028772532188841203,Preferred Properties of California,,,False,False,"{'infoString1': None, 'infoString2': 'Preferred Properties of California', 'infoString3': None}"
24860931,Listed for sale,1309478400000,2011-07-01,699000.0,490.0,-0.03586206896551724,Preferred Properties of California,,,False,False,"{'infoString1': None, 'infoString2': 'Preferred Properties of California', 'infoString3': None}"
24860931,Listing removed,1300838400000,2011-03-23,725000.0,508.0,0.035732041120704924,--,,,False,False,"{'infoString1': None, 'infoString2': None, 'infoString3': None}"
24860931,Price change,1278201600000,2010-07-04,699988.0,491.0,0.0001428800036577281,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Price change,1270512000000,2010-04-06,699888.0,491.0,-0.02181970649895178,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Price change,1269648000000,2010-03-27,715500.0,502.0,-0.032454361054766734,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Listed for sale,1268611200000,2010-03-15,739500.0,519.0,0.013708019191226868,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Pending sale,1268352000000,2010-03-12,729500.0,512.0,-0.000531588408084528,--,,,False,False,"{'infoString1': None, 'infoString2': None, 'infoString3': None}"
24860931,Price change,1257120000000,2009-11-02,729888.0,512.0,-0.012180465781011465,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Price change,1252454400000,2009-09-09,738888.0,518.0,-0.013500667556742323,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Price change,1246233600000,2009-06-29,749000.0,525.0,-0.02091503267973856,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Price change,1230422400000,2008-12-28,765000.0,536.0,-0.0425531914893617,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Listed for sale,1225584000000,2008-11-02,799000.0,560.0,2.6820276497695854,Owner,,,False,False,"{'infoString1': None, 'infoString2': 'Owner', 'infoString3': None}"
24860931,Sold,893376000000,1998-04-24,217000.0,152.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
2069325896,Listed for sale,1627257600000,2021-07-26,1750000.0,525.0,0.0,Trumark Homes,,,False,False,"{'infoString1': None, 'infoString2': 'Trumark Homes', 'infoString3': 'https://photos.zillowstatic.com/fp/5108c78d1cbe7c6499796c2754190f37-p_d.jpg'}"
2071614817,Price change,1625961600000,2021-07-11,875990.0,675.0,0.011547477453550272,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614817,Listed for sale,1618704000000,2021-04-18,865990.0,667.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
111390220,Listed for sale,1632268800000,2021-09-22,1148000.0,645.0,3.8851063829787233,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40968012', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
111390220,Sold,791078400000,1995-01-26,235000.0,132.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
2071593635,Price change,1631059200000,2021-09-08,980000.0,677.0,0.05489773950484392,Trumark Homes,,,False,False,"{'infoString1': None, 'infoString2': 'Trumark Homes', 'infoString3': 'https://photos.zillowstatic.com/fp/5108c78d1cbe7c6499796c2754190f37-p_d.jpg'}"
2071593635,Price change,1624838400000,2021-06-28,929000.0,642.0,0.03337041156840934,Trumark Homes,,,False,False,"{'infoString1': None, 'infoString2': 'Trumark Homes', 'infoString3': 'https://photos.zillowstatic.com/fp/5108c78d1cbe7c6499796c2754190f37-p_d.jpg'}"
2071593635,Listed for sale,1618876800000,2021-04-20,899000.0,621.0,0.0,Trumark Homes,,,False,False,"{'infoString1': None, 'infoString2': 'Trumark Homes', 'infoString3': 'https://photos.zillowstatic.com/fp/5108c78d1cbe7c6499796c2754190f37-p_d.jpg'}"
24857078,Listed for sale,1632182400000,2021-09-21,1198000.0,666.0,1.921951219512195,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40967931', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24857078,Sold,1013644800000,2002-02-14,410000.0,228.0,0.6078431372549019,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
24857078,Sold,944006400000,1999-12-01,255000.0,142.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
2071593634,Price change,1631577600000,2021-09-14,1315000.0,538.0,0.0823045267489712,Trumark Homes,,,False,False,"{'infoString1': None, 'infoString2': 'Trumark Homes', 'infoString3': 'https://photos.zillowstatic.com/fp/5108c78d1cbe7c6499796c2754190f37-p_d.jpg'}"
2071593634,Listed for sale,1618876800000,2021-04-20,1215000.0,498.0,0.0,Trumark Homes,,,False,False,"{'infoString1': None, 'infoString2': 'Trumark Homes', 'infoString3': 'https://photos.zillowstatic.com/fp/5108c78d1cbe7c6499796c2754190f37-p_d.jpg'}"
2071614819,Price change,1628380800000,2021-08-08,785990.0,786.0,0.006402130629073356,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614819,Price change,1625961600000,2021-07-11,780990.0,781.0,0.006443382002345391,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614819,Price change,1625097600000,2021-07-01,775990.0,776.0,0.006485168419823863,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614819,Price change,1619913600000,2021-05-02,770990.0,771.0,0.00652750035901252,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614819,Listed for sale,1618704000000,2021-04-18,765990.0,766.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614814,Price change,1628380800000,2021-08-08,825990.0,750.0,0.006090208163315022,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614814,Price change,1625961600000,2021-07-11,820990.0,745.0,0.006127526072623439,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614814,Price change,1625097600000,2021-07-01,815990.0,740.0,0.006165304134452952,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614814,Price change,1619913600000,2021-05-02,810990.0,736.0,0.006203550912542339,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614814,Listed for sale,1618704000000,2021-04-18,805990.0,731.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
24870636,Listed for sale,1632096000000,2021-09-20,1790000.0,793.0,3.5259165613147916,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40967776', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
24870636,Sold,756345600000,1993-12-20,395500.0,175.0,0.0,Public Record,,,False,False,"{'infoString1': None, 'infoString2': 'Public Record', 'infoString3': None}"
2071614825,Price change,1625961600000,2021-07-11,925990.0,596.0,0.010917149750543129,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614825,Listed for sale,1618704000000,2021-04-18,915990.0,590.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614820,Price change,1625961600000,2021-07-11,960990.0,620.0,0.010515357679891481,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614820,Listed for sale,1618704000000,2021-04-18,950990.0,613.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614822,Price change,1625961600000,2021-07-11,1015990.0,593.0,0.009940456664579172,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614822,Listed for sale,1618704000000,2021-04-18,1005990.0,587.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
24865915,Listed for sale,1631923200000,2021-09-18,749000.0,585.0,0.0,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40967734', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
2071614828,Listed for sale,1618704000000,2021-04-18,955990.0,635.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1631923200000,2021-09-18,934028.0,716.0,-0.3162263266934604,bridgeMLS/CCAR/Bay East AOR,,,False,False,"{'infoString1': '40967708', 'infoString2': 'bridgeMLS/CCAR/Bay East AOR', 'infoString3': 'https://photos.zillowstatic.com/fp/542acdc3b2ca053db8ac9dea64ca1739-p_d.jpg'}"
2072198924,Price change,1631750400000,2021-09-16,1365990.0,1047.0,-0.0353109838346316,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1631664000000,2021-09-15,1415990.0,1085.0,0.03660348904457573,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1631404800000,2021-09-12,1365990.0,1047.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1631145600000,2021-09-09,,,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1630713600000,2021-09-04,1365990.0,1047.0,0.007374685654023997,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1630454400000,2021-09-01,1355990.0,1039.0,-0.03556213059836841,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1630368000000,2021-08-31,1405990.0,1077.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1630195200000,2021-08-29,,,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1629936000000,2021-08-26,1405990.0,1077.0,0.03687342827011999,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1629763200000,2021-08-24,,,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1629158400000,2021-08-17,1355990.0,1039.0,-0.03556213059836841,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1628985600000,2021-08-15,1405990.0,1077.0,0.03687342827011999,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1628640000000,2021-08-11,1355990.0,1039.0,-0.03556213059836841,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1628380800000,2021-08-08,1405990.0,1077.0,0.03687342827011999,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1628035200000,2021-08-04,1355990.0,1039.0,-0.03556213059836841,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1627430400000,2021-07-28,1405990.0,1077.0,0.03687342827011999,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1626825600000,2021-07-21,1355990.0,1039.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1626739200000,2021-07-20,,,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1626566400000,2021-07-18,1355990.0,1039.0,-0.03556213059836841,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1625356800000,2021-07-04,1405990.0,1077.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2072198924,Price change,1625097600000,2021-07-01,,,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614827,Price change,1630540800000,2021-09-02,1365990.0,575.0,0.007374685654023997,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
2071614827,Listed for sale,1618704000000,2021-04-18,1355990.0,570.0,0.0,Pulte,,,False,False,"{'infoString1': None, 'infoString2': 'Pulte', 'infoString3': 'https://photos.zillowstatic.com/fp/db6cb2a296f28548bd41e3eb4a7f8bf6-p_d.jpg'}"
